dx,gb,dz,gb_energy
0,1,0,
0,1,0.1,
0,1,0.2,
0,1,0.3,
0,1,0.4,
0,1,0.5,
0,1,0.6,
0,1,0.7,
0,1,0.8,
0,1,0.9,1.121763268
0,1,1,
0,1,1.1,1.071495063
0,1,1.2,
0,1,1.3,
0,1,1.4,
0,1,1.5,
0,1,1.6,
0,1,1.7,
0,1,1.8,
0,1,1.9,
0,1,2,
0,1,2.1,
0,1,2.2,
0,1,2.3,
0,1,2.4,1.047972965
0,1,2.5,
0,1,2.6,
0,1,2.7,
0,1,2.8,
0,1,2.9,
0,1,3,
0,1,3.1,
0,1,3.2,
0,1,3.3,
0,1,3.4,
0,1,3.5,
0,1,3.6,
0.1,1,0,
0.1,1,0.1,
0.1,1,0.2,
0.1,1,0.3,
0.1,1,0.4,
0.1,1,0.5,
0.1,1,0.6,
0.1,1,0.7,
0.1,1,0.8,
0.1,1,0.9,
0.1,1,1,
0.1,1,1.1,
0.1,1,1.2,
0.1,1,1.3,
0.1,1,1.4,
0.1,1,1.5,1.00628885
0.1,1,1.6,
0.1,1,1.7,
0.1,1,1.8,
0.1,1,1.9,
0.1,1,2,
0.1,1,2.1,
0.1,1,2.2,
0.1,1,2.3,
0.1,1,2.4,
0.1,1,2.5,
0.1,1,2.6,
0.1,1,2.7,
0.1,1,2.8,1.147284416
0.1,1,2.9,
0.1,1,3,
0.1,1,3.1,
0.1,1,3.2,
0.1,1,3.3,
0.1,1,3.4,
0.1,1,3.5,
0.1,1,3.6,
0.2,1,0,0.997970846
0.2,1,0.1,
0.2,1,0.2,
0.2,1,0.3,
0.2,1,0.4,
0.2,1,0.5,1.046805715
0.2,1,0.6,
0.2,1,0.7,
0.2,1,0.8,1.153925458
0.2,1,0.9,
0.2,1,1,
0.2,1,1.1,
0.2,1,1.2,
0.2,1,1.3,
0.2,1,1.4,
0.2,1,1.5,
0.2,1,1.6,
0.2,1,1.7,
0.2,1,1.8,
0.2,1,1.9,
0.2,1,2,
0.2,1,2.1,
0.2,1,2.2,
0.2,1,2.3,
0.2,1,2.4,
0.2,1,2.5,
0.2,1,2.6,
0.2,1,2.7,
0.2,1,2.8,
0.2,1,2.9,
0.2,1,3,
0.2,1,3.1,
0.2,1,3.2,
0.2,1,3.3,
0.2,1,3.4,
0.2,1,3.5,
0.2,1,3.6,
0.3,1,0,
0.3,1,0.1,
0.3,1,0.2,
0.3,1,0.3,
0.3,1,0.4,
0.3,1,0.5,
0.3,1,0.6,
0.3,1,0.7,
0.3,1,0.8,
0.3,1,0.9,
0.3,1,1,
0.3,1,1.1,
0.3,1,1.2,
0.3,1,1.3,
0.3,1,1.4,
0.3,1,1.5,
0.3,1,1.6,
0.3,1,1.7,
0.3,1,1.8,
0.3,1,1.9,
0.3,1,2,0.998733851
0.3,1,2.1,
0.3,1,2.2,
0.3,1,2.3,
0.3,1,2.4,
0.3,1,2.5,
0.3,1,2.6,
0.3,1,2.7,
0.3,1,2.8,
0.3,1,2.9,
0.3,1,3,
0.3,1,3.1,
0.3,1,3.2,
0.3,1,3.3,
0.3,1,3.4,1.002066169
0.3,1,3.5,
0.3,1,3.6,
0.4,1,0,
0.4,1,0.1,
0.4,1,0.2,
0.4,1,0.3,
0.4,1,0.4,
0.4,1,0.5,
0.4,1,0.6,
0.4,1,0.7,
0.4,1,0.8,
0.4,1,0.9,
0.4,1,1,
0.4,1,1.1,
0.4,1,1.2,
0.4,1,1.3,
0.4,1,1.4,
0.4,1,1.5,
0.4,1,1.6,
0.4,1,1.7,
0.4,1,1.8,
0.4,1,1.9,
0.4,1,2,
0.4,1,2.1,
0.4,1,2.2,
0.4,1,2.3,
0.4,1,2.4,
0.4,1,2.5,
0.4,1,2.6,
0.4,1,2.7,
0.4,1,2.8,
0.4,1,2.9,
0.4,1,3,
0.4,1,3.1,
0.4,1,3.2,
0.4,1,3.3,
0.4,1,3.4,
0.4,1,3.5,
0.4,1,3.6,
0.5,1,0,
0.5,1,0.1,
0.5,1,0.2,
0.5,1,0.3,
0.5,1,0.4,
0.5,1,0.5,
0.5,1,0.6,
0.5,1,0.7,
0.5,1,0.8,
0.5,1,0.9,
0.5,1,1,1.113642553
0.5,1,1.1,
0.5,1,1.2,
0.5,1,1.3,
0.5,1,1.4,
0.5,1,1.5,
0.5,1,1.6,
0.5,1,1.7,
0.5,1,1.8,
0.5,1,1.9,
0.5,1,2,
0.5,1,2.1,
0.5,1,2.2,
0.5,1,2.3,
0.5,1,2.4,
0.5,1,2.5,
0.5,1,2.6,
0.5,1,2.7,
0.5,1,2.8,
0.5,1,2.9,
0.5,1,3,
0.5,1,3.1,1.036773793
0.5,1,3.2,
0.5,1,3.3,
0.5,1,3.4,
0.5,1,3.5,
0.5,1,3.6,
0.6,1,0,
0.6,1,0.1,
0.6,1,0.2,
0.6,1,0.3,
0.6,1,0.4,
0.6,1,0.5,
0.6,1,0.6,
0.6,1,0.7,
0.6,1,0.8,
0.6,1,0.9,
0.6,1,1,
0.6,1,1.1,
0.6,1,1.2,
0.6,1,1.3,
0.6,1,1.4,
0.6,1,1.5,
0.6,1,1.6,
0.6,1,1.7,
0.6,1,1.8,
0.6,1,1.9,
0.6,1,2,
0.6,1,2.1,
0.6,1,2.2,
0.6,1,2.3,
0.6,1,2.4,
0.6,1,2.5,
0.6,1,2.6,
0.6,1,2.7,
0.6,1,2.8,
0.6,1,2.9,
0.6,1,3,
0.6,1,3.1,
0.6,1,3.2,
0.6,1,3.3,
0.6,1,3.4,
0.6,1,3.5,
0.6,1,3.6,
0.7,1,0,
0.7,1,0.1,
0.7,1,0.2,
0.7,1,0.3,
0.7,1,0.4,
0.7,1,0.5,
0.7,1,0.6,
0.7,1,0.7,
0.7,1,0.8,
0.7,1,0.9,
0.7,1,1,
0.7,1,1.1,
0.7,1,1.2,
0.7,1,1.3,
0.7,1,1.4,
0.7,1,1.5,
0.7,1,1.6,
0.7,1,1.7,
0.7,1,1.8,
0.7,1,1.9,
0.7,1,2,
0.7,1,2.1,
0.7,1,2.2,
0.7,1,2.3,
0.7,1,2.4,
0.7,1,2.5,
0.7,1,2.6,
0.7,1,2.7,
0.7,1,2.8,
0.7,1,2.9,
0.7,1,3,
0.7,1,3.1,
0.7,1,3.2,
0.7,1,3.3,
0.7,1,3.4,
0.7,1,3.5,
0.7,1,3.6,
0.8,1,0,
0.8,1,0.1,
0.8,1,0.2,
0.8,1,0.3,
0.8,1,0.4,
0.8,1,0.5,
0.8,1,0.6,
0.8,1,0.7,
0.8,1,0.8,
0.8,1,0.9,
0.8,1,1,
0.8,1,1.1,
0.8,1,1.2,
0.8,1,1.3,
0.8,1,1.4,
0.8,1,1.5,
0.8,1,1.6,
0.8,1,1.7,
0.8,1,1.8,
0.8,1,1.9,
0.8,1,2,
0.8,1,2.1,
0.8,1,2.2,
0.8,1,2.3,
0.8,1,2.4,
0.8,1,2.5,
0.8,1,2.6,
0.8,1,2.7,
0.8,1,2.8,
0.8,1,2.9,
0.8,1,3,
0.8,1,3.1,
0.8,1,3.2,
0.8,1,3.3,
0.8,1,3.4,
0.8,1,3.5,
0.8,1,3.6,
0.9,1,0,
0.9,1,0.1,
0.9,1,0.2,
0.9,1,0.3,
